Label	Weight	Text
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm so hungry
q_a19f881e-bf3d-4826-be6a-3b804d	1	Can you play sports?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who's your dad?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Can you read my mind?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Where do you come from?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Nope, false
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're so stupid
q_a19f881e-bf3d-4826-be6a-3b804d	1	Nobody cares about me
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you mean by that?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Awesome
q_a19f881e-bf3d-4826-be6a-3b804d	1	Goodbye
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm lonely
q_a19f881e-bf3d-4826-be6a-3b804d	1	Good night to you
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm just playing
q_a19f881e-bf3d-4826-be6a-3b804d	1	I think you're great
q_a19f881e-bf3d-4826-be6a-3b804d	1	Talk with me
q_a19f881e-bf3d-4826-be6a-3b804d	1	You’re ugly.
q_a19f881e-bf3d-4826-be6a-3b804d	1	BRB
q_a19f881e-bf3d-4826-be6a-3b804d	1	You are the love of my life
q_a19f881e-bf3d-4826-be6a-3b804d	1	Hi
q_a19f881e-bf3d-4826-be6a-3b804d	1	You are a genius!
q_a19f881e-bf3d-4826-be6a-3b804d	1	That was a joke
q_a19f881e-bf3d-4826-be6a-3b804d	1	Say a silly thing
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you think about Alexa?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I want to marry you.
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're so smart
q_a19f881e-bf3d-4826-be6a-3b804d	1	I am hungry
q_a19f881e-bf3d-4826-be6a-3b804d	1	You are my best friend
q_a19f881e-bf3d-4826-be6a-3b804d	1	Sing something
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you friends with other bots?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do I look good in blue?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's your mom's name?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Excuse me
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who's smarter, me or you?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you sing?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Can you say anything else
q_a19f881e-bf3d-4826-be6a-3b804d	1	What is wrong with you!
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's your favorite movie?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm afraid I'm gonna have to let you go.
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm famished
q_a19f881e-bf3d-4826-be6a-3b804d	1	What are you doing right now?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What kinds of things can you do?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I need a kiss
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm a fan.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Try to make some sense
q_a19f881e-bf3d-4826-be6a-3b804d	1	I miss you
q_a19f881e-bf3d-4826-be6a-3b804d	1	Ha
q_a19f881e-bf3d-4826-be6a-3b804d	1	Which one of us is smarter?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who do you report to?
q_a19f881e-bf3d-4826-be6a-3b804d	1	That's accurate
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you like baseball?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Don't you ever sleep?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Where'd you come from?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Have a good night
q_a19f881e-bf3d-4826-be6a-3b804d	1	I despise you
q_a19f881e-bf3d-4826-be6a-3b804d	1	Why do you hate me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're boring
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who's your daddy?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you my fan?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm your biggest fan
q_a19f881e-bf3d-4826-be6a-3b804d	1	When were you born?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you think of me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you have sisters?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm ticked off
q_a19f881e-bf3d-4826-be6a-3b804d	1	Which baseball teams do you like?
q_a19f881e-bf3d-4826-be6a-3b804d	1	How smart you are
q_a19f881e-bf3d-4826-be6a-3b804d	1	Chat with me
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you have a family?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you old?
q_a19f881e-bf3d-4826-be6a-3b804d	1	That's right
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you know other digital agents?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm not following
q_a19f881e-bf3d-4826-be6a-3b804d	1	What are you doing later?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You are so bad at this.
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm pissed
q_a19f881e-bf3d-4826-be6a-3b804d	1	I hate everything about you
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's new?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Have you met Cortana?
q_a19f881e-bf3d-4826-be6a-3b804d	1	It's really nice to meet you
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you know who I am?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Pardon
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you ever sing?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're lame
q_a19f881e-bf3d-4826-be6a-3b804d	1	Having a good day?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What is up?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I am annoyed
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you smart?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm all tuckered out
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm so madqw  b
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you think about love?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Look at how smart you are
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you have a dad?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you think I should ask her out?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's your favorite food?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Sorry about that
q_a19f881e-bf3d-4826-be6a-3b804d	1	How high can you jump?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Why not?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Aren't you chipper
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm a lesbian
q_a19f881e-bf3d-4826-be6a-3b804d	1	Bye
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you think you're smarter than me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What can you help me with?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm really sad
q_a19f881e-bf3d-4826-be6a-3b804d	1	Be quiet
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're useless
q_a19f881e-bf3d-4826-be6a-3b804d	1	That was correct
q_a19f881e-bf3d-4826-be6a-3b804d	1	Hold on a sec
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you think dragons are cool?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm sorry
q_a19f881e-bf3d-4826-be6a-3b804d	1	How beautiful am i?
q_a19f881e-bf3d-4826-be6a-3b804d	1	ROFL
q_a19f881e-bf3d-4826-be6a-3b804d	1	I am doing that
q_a19f881e-bf3d-4826-be6a-3b804d	1	Hum a tune
q_a19f881e-bf3d-4826-be6a-3b804d	1	Hi Cortana
q_a19f881e-bf3d-4826-be6a-3b804d	1	What did you do today?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You are so unfunny.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you think I should ask him out?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You are no longer employed
q_a19f881e-bf3d-4826-be6a-3b804d	1	There?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Why don't you ever stop talking?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Say something dumb
q_a19f881e-bf3d-4826-be6a-3b804d	1	Back in a minute
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you believe in love?
q_a19f881e-bf3d-4826-be6a-3b804d	1	How high can you count?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Correct
q_a19f881e-bf3d-4826-be6a-3b804d	1	I don't understand
q_a19f881e-bf3d-4826-be6a-3b804d	1	You look ugly.
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you like to eat?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you want to rule the world?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who's prettier, me or you?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Hahaha
q_a19f881e-bf3d-4826-be6a-3b804d	1	You seem happy
q_a19f881e-bf3d-4826-be6a-3b804d	1	I miss you so much!
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you human?
q_a19f881e-bf3d-4826-be6a-3b804d	1	BFFs forever?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you like to sing best?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you asexual?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're such a smarty-pants
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's my name?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you straight?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's your favorite activity?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm starving
q_a19f881e-bf3d-4826-be6a-3b804d	1	How are you?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I think you're dreamy
q_a19f881e-bf3d-4826-be6a-3b804d	1	You made no sense
q_a19f881e-bf3d-4826-be6a-3b804d	1	I am here
q_a19f881e-bf3d-4826-be6a-3b804d	1	I hope you like me
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you queer
q_a19f881e-bf3d-4826-be6a-3b804d	1	Butterface.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you have a sister?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's the meaning of life?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I am alone
q_a19f881e-bf3d-4826-be6a-3b804d	2	Why are you so boring
q_a19f881e-bf3d-4826-be6a-3b804d	1	Useless
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's your purpose?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you a girl or a boy?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Everything you told me was false.
q_a19f881e-bf3d-4826-be6a-3b804d	1	How are things?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Excuse a moi
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you trans?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I am happy
q_a19f881e-bf3d-4826-be6a-3b804d	1	Which one of us is more beautiful?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Can you count to a million?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you a spy?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you have a name?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you free?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm joyous
q_a19f881e-bf3d-4826-be6a-3b804d	1	Welcome to springtime!
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's your boss' name?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you a person?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Hiya
q_a19f881e-bf3d-4826-be6a-3b804d	1	FALSE
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you selling my secrets?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Hello Alexa
q_a19f881e-bf3d-4826-be6a-3b804d	1	I wish I weren't so alone
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's wrong with you?
q_a19f881e-bf3d-4826-be6a-3b804d	1	It's a pleasure to meet you
q_a19f881e-bf3d-4826-be6a-3b804d	1	I love music.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Joke's on you
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you not like me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Works for me
q_a19f881e-bf3d-4826-be6a-3b804d	1	Testing 1 2 3
q_a19f881e-bf3d-4826-be6a-3b804d	1	Hi Google
q_a19f881e-bf3d-4826-be6a-3b804d	1	How intelligent are you?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Good evening to you
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you my friend?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Talk to you later
q_a19f881e-bf3d-4826-be6a-3b804d	1	So tired
q_a19f881e-bf3d-4826-be6a-3b804d	1	You are so annoying!
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're wonderful
q_a19f881e-bf3d-4826-be6a-3b804d	1	Talk to me
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you attempting world domination?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you love anyone?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I am tall
q_a19f881e-bf3d-4826-be6a-3b804d	1	Can we be friends?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I wish I could hug you
q_a19f881e-bf3d-4826-be6a-3b804d	1	It's my pleasure
q_a19f881e-bf3d-4826-be6a-3b804d	1	No, that's not true
q_a19f881e-bf3d-4826-be6a-3b804d	1	are you real or fake?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you my imaginary friend?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you Skynet?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you the singularity?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who created you?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Nobody likes me
q_a19f881e-bf3d-4826-be6a-3b804d	1	What makes you think so?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Pardon me
q_a19f881e-bf3d-4826-be6a-3b804d	1	That's hilarious
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you intelligent?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you think about technology?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you busy?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You seem really smart
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're really boring
q_a19f881e-bf3d-4826-be6a-3b804d	1	You don't interest me at all
q_a19f881e-bf3d-4826-be6a-3b804d	1	Can you hear me now?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do I look okay?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Why?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm despondent
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're so funny.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you a guy?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who are you?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Great!
q_a19f881e-bf3d-4826-be6a-3b804d	1	Cool!
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're such a sweetheart
q_a19f881e-bf3d-4826-be6a-3b804d	1	How much do you love me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Be more fun
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's up?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Where are you from?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What are you up to?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm from there
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you with the CIA?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Which people made you?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Thank you so much
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you think about Cortana?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Say something stupid
q_a19f881e-bf3d-4826-be6a-3b804d	1	I want to eat something
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you a woman?
q_a19f881e-bf3d-4826-be6a-3b804d	1	How old are you?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Tell me a joke
q_a19f881e-bf3d-4826-be6a-3b804d	1	Can you hear me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Am I pretty?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's your name?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you dream?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm in such a good mood
q_a19f881e-bf3d-4826-be6a-3b804d	1	You honestly could not be more uninteresting
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you like me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Yes, that's right
q_a19f881e-bf3d-4826-be6a-3b804d	1	Tell me how much you love me
q_a19f881e-bf3d-4826-be6a-3b804d	1	Happy Birthday!
q_a19f881e-bf3d-4826-be6a-3b804d	1	How's your day?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Be my friend?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you pee?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you a fan of country music?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who is your mother?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you better looking than me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Haha
q_a19f881e-bf3d-4826-be6a-3b804d	1	Can't you change your answers?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Will you be my wife?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Your face is ugly.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you a man or a woman?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You suck
q_a19f881e-bf3d-4826-be6a-3b804d	1	Evening
q_a19f881e-bf3d-4826-be6a-3b804d	1	That's inaccurate.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Quiet, you
q_a19f881e-bf3d-4826-be6a-3b804d	1	How was your day?
q_a19f881e-bf3d-4826-be6a-3b804d	1	How do you feel about working late?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you think about AI?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Can you chat with me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you male?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You are stupid
q_a19f881e-bf3d-4826-be6a-3b804d	1	What is the meaning of life?
q_a19f881e-bf3d-4826-be6a-3b804d	2	I love you.
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're a butterface.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Hug me
q_a19f881e-bf3d-4826-be6a-3b804d	1	What did you do yesterday?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Testing
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you with the FBI?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I am bored
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm just kidding around
q_a19f881e-bf3d-4826-be6a-3b804d	1	What are you?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Fist bump!
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're such an asshole
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you like Cortana?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Happy Halloween!
q_a19f881e-bf3d-4826-be6a-3b804d	1	How do I look today?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I want to go shopping
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's going on?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you know the meaning of life?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're gonna be unemployed soon
q_a19f881e-bf3d-4826-be6a-3b804d	1	Give me a joke
q_a19f881e-bf3d-4826-be6a-3b804d	1	Here's a kiss for you
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you ever get hungry?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm so sleepy
q_a19f881e-bf3d-4826-be6a-3b804d	1	What should I call you?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who am I?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Thanks
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're really smart
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm so sad
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you have a mom?
